animal_type,breed,age,weight,gender,primary_symptom,secondary_symptoms,data_source,age_category,weight_category,symptom_count,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness,symptom_severity,is_emergency,is_chronic,breed_size,breed_health_risk,life_stage,is_young,is_senior,weight_age_ratio,weight_status,symptom_pattern,season,time_of_day,urgency_level,animal_type_encoded,breed_encoded,gender_encoded,primary_symptom_encoded,symptom_severity_encoded,breed_size_encoded,breed_health_risk_encoded,life_stage_encoded,weight_status_encoded,symptom_pattern_encoded,season_encoded,time_of_day_encoded,data_source_encoded
Dog,German Shepherd,12.9,23.4,Unknown,Fever,Fever; Dyspnea; Coughing; Lethargy; Appetite Loss,Veterinary Clinical Data,Senior,Large,5,True,False,False,True,True,True,False,False,High,False,False,Large,Hip Dysplasia,Geriatric,False,True,1.6834532374100717,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Night,3,7,51,2,229,1,1,4,1,0,14,2,3,4
Cat,Persian,17.5,6.4,Unknown,Lethargy,Lethargy; Difficulty In Walking; Undigested In Their Feces; Weight Loss; Appetite Loss,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.34594594594594597,Normal,Gastrointestinal; Neurological,Winter,Morning,2,3,82,2,355,3,4,5,1,0,6,3,2,4
Cat,Scottish Fold,17.9,5.8,Unknown,Fever,Fever; Diarrhea; Coughing; Consistency Of Milk; Pain,Veterinary Clinical Data,Geriatric,Medium,5,True,False,True,False,True,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.3068783068783069,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Fall,Night,3,3,97,2,229,1,4,5,1,0,13,0,3,4
Dog,Poodle,9.3,5.8,Unknown,Weight Loss,Weight Loss; Eye Ulcer; Appetite Loss; Lethargy; Coughing,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,True,True,False,False,High,False,False,Small,Skin Issues,Senior,False,True,0.5631067961165048,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Afternoon,3,7,87,2,709,1,2,8,5,0,14,2,0,4
Cat,Siamese,0.5,4.8,Unknown,Pain,Pain; Lethargy; Weight Loss; Vomiting; Dribbling Of Saliva,Veterinary Clinical Data,Puppy/Kitten,Small,5,False,True,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Kitten,True,False,3.1999999999999997,Normal,Gastrointestinal; Neurological; Musculoskeletal,Fall,Evening,3,3,102,2,437,1,4,5,3,0,9,0,1,4
Cat,Mixed Breed,11.2,3.2,Unknown,Coughing,Coughing; Halitosis; Sneezing; Appetite Loss; Vomiting,Veterinary Clinical Data,Senior,Small,5,False,True,False,False,True,True,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.26229508196721313,Normal,Gastrointestinal; Respiratory,Winter,Morning,1,3,75,2,106,2,4,5,1,0,10,3,2,4
Dog,German Shepherd,8.1,30.8,Unknown,Eventually Death,Eventually Death; Coughing; Weight Loss; Vomiting; Lethargy,Veterinary Clinical Data,Senior,XLarge,5,False,True,False,True,True,False,False,False,Low,False,False,Large,Hip Dysplasia,Senior,False,True,3.384615384615385,Normal,Gastrointestinal; Respiratory; Neurological,Winter,Night,1,7,51,2,192,2,1,4,5,0,14,3,3,4
Cat,Mixed Breed,6.7,2.6,Unknown,Wandering,Wandering; Circling; Blindness; Head Pressing; Recumbency,Veterinary Clinical Data,Adult,Small,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.33766233766233766,Normal,General,Spring,Afternoon,1,3,75,2,697,2,4,5,0,0,18,1,0,4
Dog,Mixed Breed,15.0,29.5,Unknown,Lethargy,Lethargy; Sneezing; Lesions In The Nasal Cavity; Coughing; Appetite Loss,Veterinary Clinical Data,Senior,Large,5,False,False,False,True,True,True,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,1.84375,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Morning,2,7,75,2,355,3,4,5,1,0,14,2,2,4
Dog,Labrador Retriever,4.4,31.9,Unknown,Pain,Pain; Pain; Weight Loss; Lethargy; Appetite Loss,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,True,False,True,False,False,High,False,False,Large,Obesity,Adult,False,False,5.9074074074074066,Normal,Gastrointestinal; Neurological; Musculoskeletal,Fall,Evening,3,7,63,2,437,1,1,6,0,0,9,0,1,4
Cat,Bengal,0.7,4.9,Unknown,Nasal Bleeding,Nasal Bleeding; Diffulty Chewing; Swelling; Weight Loss; Appetite Loss,Veterinary Clinical Data,Puppy/Kitten,Small,5,False,False,False,False,False,True,False,False,Low,False,False,Unknown,Low Risk,Kitten,True,False,2.882352941176471,Normal,Gastrointestinal,Spring,Morning,1,3,16,2,408,2,4,5,3,0,2,1,2,4
Cat,Siamese,8.5,5.4,Unknown,Sneezing,Sneezing; Appetite Loss; Appetite Loss; Appetite Loss; Lethargy,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,True,False,False,Low,False,False,Unknown,Low Risk,Senior,False,True,0.5684210526315789,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Evening,1,3,102,2,583,2,4,5,5,0,14,2,1,4
Dog,Golden Retriever,5.5,45.0,Unknown,Appetite Loss,Appetite Loss; Coughing; Lethargy; Fever; Dyspnea,Veterinary Clinical Data,Adult,XLarge,5,True,False,False,True,True,True,False,False,Medium,False,False,Large,Cancer,Adult,False,False,6.923076923076923,Normal,Gastrointestinal; Respiratory; Neurological,Spring,Morning,2,7,52,2,27,3,1,1,0,0,14,1,2,4
Cat,Maine Coon,12.8,7.1,Unknown,Appetite Loss,Appetite Loss; Sneezing; Diarrhea; Smell Of Ammonia; Pain,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,False,True,False,False,Medium,False,False,Unknown,Low Risk,Geriatric,False,True,0.5144927536231884,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Winter,Night,2,3,70,2,27,3,4,5,1,0,13,3,3,4
Dog,Yorkshire Terrier,1.1,9.5,Unknown,Nasal Discharge,Nasal Discharge; Appetite Loss; Swelling On Leg; Broken Bones; Pain,Veterinary Clinical Data,Young,Medium,5,False,False,False,False,False,True,False,False,Low,False,False,Toy,Low Risk,Young Adult,True,False,4.523809523809524,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Summer,Afternoon,1,7,121,2,409,2,3,5,7,0,13,2,0,4
Dog,Bulldog,14.9,29.1,Unknown,Lesion,Lesion; Pain; Sores On Lower Leg And Teats; Sores On Lip; Infection,Veterinary Clinical Data,Senior,Large,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Respiratory,Geriatric,False,True,1.830188679245283,Normal,Musculoskeletal,Spring,Night,1,7,27,2,346,2,4,7,1,0,19,1,3,4
Dog,Yorkshire Terrier,2.5,7.6,Unknown,Fever,Fever; Dysentery; Swelling; Immediate Death; Pain,Veterinary Clinical Data,Young,Medium,5,True,False,False,False,False,False,False,False,High,False,False,Toy,Low Risk,Young Adult,False,False,2.1714285714285713,Normal,Musculoskeletal,Spring,Night,3,7,121,2,229,1,3,5,7,0,19,1,3,4
Dog,Mixed Breed,10.3,12.3,Unknown,Apathy,Apathy; Lethargy; Dilation Of Duodenum; Cloacal Pasting; Congestion,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,1.0884955752212389,Normal,Neurological,Fall,Evening,1,7,75,2,25,2,4,5,1,0,20,0,1,4
Dog,Bulldog,7.5,19.3,Unknown,Scaly Patches Of Skin,Scaly Patches Of Skin; Sore; Scabs; Scartch; Hair Loss,Veterinary Clinical Data,Senior,Large,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Respiratory,Senior,False,True,2.2705882352941176,Normal,Dermatological,Spring,Evening,1,7,27,2,522,2,4,7,5,0,0,1,1,4
Dog,Yorkshire Terrier,13.2,8.0,Unknown,Loss Of Appetite,Loss Of Appetite; Fever; Lethargy; Pain; Loss Of Appetite,Veterinary Clinical Data,Senior,Medium,5,True,False,False,True,False,False,False,False,Low,False,False,Toy,Low Risk,Geriatric,False,True,0.5633802816901409,Normal,Gastrointestinal; Neurological; Musculoskeletal,Summer,Evening,1,7,121,2,368,2,3,5,1,0,9,2,1,4
Cat,Scottish Fold,7.1,7.0,Unknown,Appetite Loss,Appetite Loss; Sneezing; Lethargy; Fever; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,True,False,True,True,False,True,False,False,Medium,False,False,Unknown,Low Risk,Senior,False,True,0.8641975308641976,Normal,Gastrointestinal; Respiratory; Neurological,Summer,Night,2,3,97,2,27,3,4,5,5,0,14,2,3,4
Dog,Labrador Retriever,4.2,38.4,Unknown,Distended Stomach,Distended Stomach; Loss Of Appetite; Firm; Vomiting; Nausea,Veterinary Clinical Data,Adult,XLarge,5,False,True,False,False,False,False,False,False,Low,False,False,Large,Obesity,Adult,False,False,7.384615384615384,Normal,Gastrointestinal,Fall,Morning,1,7,63,2,156,2,1,6,0,0,2,0,2,4
Dog,Poodle,10.2,7.4,Unknown,Diarrhea,Diarrhea; Pain; Pain; Fever; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,True,False,True,False,False,False,False,False,Medium,False,False,Small,Skin Issues,Geriatric,False,True,0.6607142857142858,Normal,Gastrointestinal; Musculoskeletal,Summer,Morning,2,7,87,2,128,3,2,8,1,0,5,2,2,4
Dog,Yorkshire Terrier,5.9,4.0,Unknown,Fetopelvic Dispropotion,Fetopelvic Dispropotion; Uteria Inertia; Malpresentation; Death; Pain,Veterinary Clinical Data,Adult,Small,5,False,False,False,False,False,False,False,False,Low,False,False,Toy,Low Risk,Adult,False,False,0.5797101449275363,Underweight,Musculoskeletal,Winter,Night,1,7,121,2,228,2,3,5,0,2,19,3,3,4
Cat,Sphynx,6.2,5.1,Unknown,Feline Infections,Feline Infections; Lymphosarcoma; Difficulty Breating; Stomatitis; Anaemia,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,0.7083333333333333,Normal,General,Summer,Night,1,3,107,2,227,2,4,5,0,0,18,2,3,4
Dog,German Shepherd,5.8,36.9,Unknown,Lethargy,Lethargy; Swelling Of Udder; Fever; Lethargy; Coughing,Veterinary Clinical Data,Adult,XLarge,5,True,False,False,True,True,False,False,False,Medium,False,False,Large,Hip Dysplasia,Adult,False,False,5.426470588235294,Normal,Respiratory; Neurological,Summer,Afternoon,2,7,51,2,355,3,1,4,0,0,28,2,0,4
Dog,German Shepherd,14.2,30.7,Unknown,Skin Infection,Skin Infection; Secondary Infection; Coughing; Lethargy; Shaking Oh Head,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,True,True,False,False,False,Low,False,False,Large,Hip Dysplasia,Geriatric,False,True,2.0197368421052633,Normal,Respiratory; Neurological,Spring,Evening,1,7,51,2,565,2,1,4,1,0,28,1,1,4
Cat,Maine Coon,3.8,7.8,Unknown,Weight Loss,Weight Loss; Tender To Touch; Coughing; Appetite Loss; Lethargy,Veterinary Clinical Data,Adult,Medium,5,False,False,False,True,True,True,False,False,High,False,False,Unknown,Low Risk,Adult,False,False,1.625,Normal,Gastrointestinal; Respiratory; Neurological,Spring,Evening,3,3,70,2,709,1,4,5,0,0,14,1,1,4
Dog,Poodle,2.5,5.5,Unknown,Lethargy,Lethargy; Diarrhea; Fever; Dandruff In Cat Coat; Pain,Veterinary Clinical Data,Young,Medium,5,True,False,True,True,False,False,False,False,Medium,False,False,Small,Skin Issues,Young Adult,False,False,1.5714285714285714,Normal,Gastrointestinal; Neurological; Musculoskeletal,Summer,Night,2,7,87,2,355,3,2,8,7,0,9,2,3,4
Dog,Labrador Retriever,9.4,45.0,Unknown,Abortion On Late Pregancy,Abortion On Late Pregancy; Stillbirth; Retained Placenda; Endomeritis; Decrease Appetite,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,False,False,False,False,False,Low,False,False,Large,Obesity,Senior,False,True,4.326923076923077,Normal,General,Fall,Night,1,7,63,2,8,2,1,6,5,0,18,0,3,4
Cat,Mixed Breed,4.4,5.6,Unknown,Diarrhea,Diarrhea; Appetite Loss; Abortion On Late Pregancy; Fever; Vomiting,Veterinary Clinical Data,Adult,Medium,5,True,True,True,False,False,True,False,False,Medium,False,False,Unknown,Low Risk,Adult,False,False,1.037037037037037,Normal,Gastrointestinal,Spring,Morning,2,3,75,2,128,3,4,5,0,0,2,1,2,4
Cat,British Shorthair,10.3,3.8,Unknown,Weight Loss,Weight Loss; Sneezing; Vomiting; Appetite Loss; Fever,Veterinary Clinical Data,Senior,Small,5,True,True,False,False,False,True,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.33628318584070793,Normal,Gastrointestinal; Respiratory,Fall,Night,3,3,25,2,709,1,4,5,1,0,10,0,3,4
Cat,Bengal,16.6,4.8,Unknown,Weight Loss,Weight Loss; Dull Ness; Muscles Problem; Self-isolation; Recumbency,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,False,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.2727272727272727,Normal,General,Summer,Morning,3,3,16,2,709,1,4,5,1,0,18,2,2,4
Cat,Siamese,3.5,3.2,Unknown,Fever,Fever; Chills; Retarded Growth; Pain; Pain,Veterinary Clinical Data,Adult,Small,5,True,False,False,False,False,False,False,False,High,False,False,Unknown,Low Risk,Adult,False,False,0.7111111111111111,Normal,Musculoskeletal,Summer,Night,3,3,102,2,229,1,4,5,0,0,19,2,3,4
Cat,Sphynx,0.8,4.2,Unknown,Discharge,Discharge; Lethargy; Vomiting; Lethargy; Lethargy,Veterinary Clinical Data,Puppy/Kitten,Small,5,False,True,False,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Kitten,True,False,2.3333333333333335,Normal,Gastrointestinal; Neurological,Winter,Afternoon,1,3,107,2,151,2,4,5,3,0,6,3,0,4
Cat,Bengal,17.6,6.9,Unknown,Ulcers,Ulcers; Lesions; Scabs; Lumps; Bumpsblackgrey Or Red,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.3709677419354839,Normal,General,Spring,Afternoon,1,3,16,2,673,2,4,5,1,0,18,1,0,4
Cat,Bengal,0.6,4.0,Unknown,Heavy Infection,Heavy Infection; Diarrhea; Vitamin And Minerals Defiency; Weight Loss; Pain,Veterinary Clinical Data,Puppy/Kitten,Small,5,False,False,True,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Kitten,True,False,2.5,Normal,Gastrointestinal; Musculoskeletal,Summer,Morning,1,3,16,2,281,2,4,5,3,0,5,2,2,4
Dog,Poodle,2.7,3.9,Unknown,Scabs,Scabs; Deability; Lethargy; Lethargy; Diarrhea,Veterinary Clinical Data,Young,Small,5,False,False,True,True,False,False,False,False,Low,False,False,Small,Skin Issues,Young Adult,False,False,1.054054054054054,Underweight,Gastrointestinal; Neurological,Winter,Evening,1,7,87,2,519,2,2,8,7,2,6,3,1,4
Dog,Bulldog,6.0,23.2,Unknown,Fever,Fever; Loss Of Appetite; Lameness; Rump; Weight Loss,Veterinary Clinical Data,Adult,Large,5,True,False,False,False,False,False,False,True,High,False,False,Unknown,Respiratory,Adult,False,False,3.314285714285714,Normal,Musculoskeletal,Spring,Afternoon,3,7,27,2,229,1,4,7,0,0,19,1,0,4
Dog,Beagle,6.1,26.2,Unknown,Darkened Skin,Darkened Skin; Lethargy; Nasal Discharge; Coughing; Loss Of Appettite,Veterinary Clinical Data,Adult,Large,5,False,False,False,True,True,False,False,False,Low,False,False,Small,Epilepsy,Adult,False,False,3.6901408450704225,Normal,Respiratory; Neurological,Summer,Morning,1,7,13,2,113,2,2,3,0,0,28,2,2,4
Dog,German Shepherd,5.2,30.5,Unknown,Pain,Pain; Coughing; Loss Of Earing; Discharge From Eye; Vomiting,Veterinary Clinical Data,Adult,XLarge,5,False,True,False,False,True,False,False,False,High,False,False,Large,Hip Dysplasia,Adult,False,False,4.919354838709677,Normal,Gastrointestinal; Respiratory; Musculoskeletal,Summer,Night,3,7,51,2,437,1,1,4,0,0,13,2,3,4
Dog,Mixed Breed,1.3,10.1,Unknown,Stop Eating,Stop Eating; Stop Drinking; Pain; Change Their Normal Behaviour; Diarrhea,Veterinary Clinical Data,Young,Medium,5,False,False,True,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Young Adult,True,False,4.391304347826087,Normal,Gastrointestinal; Musculoskeletal,Spring,Night,1,7,75,2,603,2,4,5,7,0,5,1,3,4
Dog,Beagle,14.6,30.0,Unknown,Stop Eating,Stop Eating; Stop Drinking; Change Their Normal Behaviour; Lameness; Pain,Veterinary Clinical Data,Senior,Large,5,False,False,False,False,False,False,False,True,Low,False,False,Small,Epilepsy,Geriatric,False,True,1.9230769230769231,Normal,Musculoskeletal,Spring,Morning,1,7,13,2,603,2,2,3,1,0,19,1,2,4
Cat,Persian,16.8,4.4,Unknown,Coughing,Coughing; Colic; Diarrhea; Decresed Egg Production; Diarrhea,Veterinary Clinical Data,Geriatric,Small,5,False,False,True,False,True,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.24719101123595508,Normal,Gastrointestinal; Respiratory,Spring,Evening,1,3,82,2,106,2,4,5,1,0,10,1,1,4
Dog,German Shepherd,9.9,33.1,Unknown,Fever,Fever; Sick; Pain; Edema; Vomiting,Veterinary Clinical Data,Senior,XLarge,5,True,True,False,False,False,False,False,False,High,False,False,Large,Hip Dysplasia,Senior,False,True,3.0366972477064222,Normal,Gastrointestinal; Musculoskeletal,Summer,Morning,3,7,51,2,229,1,1,4,5,0,5,2,2,4
Dog,Bulldog,3.8,29.1,Unknown,Appetite Loss,Appetite Loss; Urine Dribbling; Vomiting; Facial Swelling; Puffed_up Feather,Veterinary Clinical Data,Adult,Large,5,False,True,False,False,False,True,False,False,Medium,False,False,Unknown,Respiratory,Adult,False,False,6.062500000000001,Normal,Gastrointestinal,Summer,Morning,2,7,27,2,27,3,4,7,0,0,2,2,2,4
Cat,Maine Coon,9.8,6.6,Unknown,Pain,Pain; Lethargy; Weight Loss; Lethargy; Coughing,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,True,False,False,False,High,False,False,Unknown,Low Risk,Senior,False,True,0.611111111111111,Normal,Respiratory; Neurological; Musculoskeletal,Winter,Afternoon,3,3,70,2,437,1,4,5,5,0,31,3,0,4
Dog,Golden Retriever,4.6,43.5,Unknown,Lethargy,Lethargy; Lameness; Trembling; White Mark On The Muscle; Loss Of Vitamin E,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,True,False,False,False,True,Medium,False,False,Large,Cancer,Adult,False,False,7.767857142857143,Normal,Neurological; Musculoskeletal,Fall,Morning,2,7,52,2,355,3,1,1,0,0,23,0,2,4
Cat,Persian,3.6,5.4,Unknown,Sneezing,Sneezing; Diarrhea; Lethargy; Diarrhea; Sneezing,Veterinary Clinical Data,Adult,Medium,5,False,False,True,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Adult,False,False,1.173913043478261,Normal,Gastrointestinal; Respiratory; Neurological,Spring,Morning,1,3,82,2,583,2,4,5,0,0,14,1,2,4
Cat,Persian,13.5,4.3,Unknown,Dull Ness,Dull Ness; Self-isolation; Weight Loss; Recumbency; Inappetence,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.296551724137931,Normal,General,Summer,Night,1,3,82,2,175,2,4,5,1,0,18,2,3,4
Dog,Yorkshire Terrier,13.9,5.8,Unknown,Poor Wool,Poor Wool; Loss Of Appetite; Lameness; Small Size; Poor Body Condition,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,True,Low,False,False,Toy,Low Risk,Geriatric,False,True,0.38926174496644295,Normal,Musculoskeletal,Summer,Afternoon,1,7,121,2,461,2,3,5,1,0,19,2,0,4
Dog,German Shepherd,15.0,32.2,Unknown,Diarrhea,Diarrhea; Vomiting; Appetite Loss; Pain; Lethargy,Veterinary Clinical Data,Senior,XLarge,5,False,True,True,True,False,True,False,False,Medium,False,False,Large,Hip Dysplasia,Geriatric,False,True,2.0125,Normal,Gastrointestinal; Neurological; Musculoskeletal,Spring,Night,2,7,51,2,128,3,1,4,1,0,9,1,3,4
Cat,Mixed Breed,16.9,5.4,Unknown,Weight Loss,Weight Loss; Upset Stomach; Pain; Loss Of Appetite; Nause,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,False,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.30167597765363136,Normal,Musculoskeletal,Fall,Night,3,3,75,2,709,1,4,5,1,0,19,0,3,4
Dog,Boxer,3.6,14.3,Unknown,Facial Swelling,Facial Swelling; Bloody Drool; Pain; Unable To Eat; Lossened Teeth,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Cardiac,Adult,False,False,3.1086956521739135,Normal,Musculoskeletal,Spring,Evening,1,7,23,2,219,2,4,2,0,0,19,1,1,4
Cat,Persian,17.8,3.8,Unknown,Twitching,Twitching; Salivating; Convulsion; Loss Of Consciousness; Chewing,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,0.20212765957446807,Normal,Dermatological,Fall,Evening,1,3,82,2,669,2,4,5,1,0,0,0,1,4
Cat,Mixed Breed,9.5,5.9,Unknown,Loss Of Appetite,Loss Of Appetite; Lethargy; Paralyzed Leg; Weight Loss; Anemia,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,True,0.5619047619047619,Normal,Gastrointestinal; Neurological,Summer,Afternoon,1,3,75,2,368,2,4,5,5,0,6,2,0,4
Dog,Mixed Breed,12.4,18.8,Unknown,Black On Ear,Black On Ear; Lethargy; Salivating; Blister; Ulcerated Ear,Veterinary Clinical Data,Senior,Large,5,False,False,False,True,False,False,False,False,Low,False,False,Unknown,Low Risk,Geriatric,False,True,1.4029850746268657,Normal,Neurological,Fall,Afternoon,1,7,75,2,45,2,4,5,1,0,20,0,0,4
Cat,Sphynx,7.4,7.1,Unknown,Morbidity,Morbidity; Bloody; Gastritis; Anemia; Mortality,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Senior,False,True,0.8452380952380951,Normal,General,Winter,Evening,1,3,107,2,393,2,4,5,5,0,18,3,1,4
Cat,Bengal,1.9,4.4,Unknown,Gastritis,Gastritis; Morbidity; Bloody; Mortality; Anemia,Veterinary Clinical Data,Young,Small,5,False,False,False,False,False,False,False,False,Low,False,False,Unknown,Low Risk,Young Adult,True,False,1.517241379310345,Normal,General,Summer,Evening,1,3,16,2,258,2,4,5,7,0,18,2,1,4
Dog,Bulldog,7.4,16.4,Unknown,Weight Loss,Weight Loss; Pain; Coughing; Lethargy; Fever,Veterinary Clinical Data,Senior,Large,5,True,False,False,True,True,False,False,False,High,False,False,Unknown,Respiratory,Senior,False,True,1.952380952380952,Normal,Respiratory; Neurological; Musculoskeletal,Winter,Evening,3,7,27,2,709,1,4,7,5,0,31,3,1,4
Cat,Siamese,15.8,3.7,Unknown,Weight Loss,Weight Loss; Paralyzed Leg; Lethargy; Loss Of Appetite; Anemia,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,True,False,False,False,False,High,False,False,Unknown,Low Risk,Geriatric,False,True,0.22023809523809523,Normal,Neurological,Spring,Evening,3,3,102,2,709,1,4,5,1,0,20,1,1,4
