animal_type,breed,age,weight,gender,primary_symptom,secondary_symptoms,data_source,age_category,weight_category,symptom_count,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness
Dog,Mixed Breed,3.3,13.5,Unknown,Pain,Pain; Pain; Weight Loss; Appetite Loss; Pain,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,False,True,False,False
Cat,Siamese,9.8,3.3,Unknown,Coughing,Coughing; Sneezing; Pain; Appetite Loss; Blood Clots,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,True,True,False,False
Dog,Mixed Breed,1.7,40.0,Unknown,Dry Skin,Dry Skin; Pawing At The Face Or Nose; Pain; Lethargy; Lethargy,Veterinary Clinical Data,Young,XLarge,5,False,False,False,True,False,False,False,False
Cat,Ragdoll,7.7,8.3,Unknown,Foul Smelling,Foul Smelling; Diarrhea; Colic; Bloody Discharge; Blood Clots,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,False,False,False,False
Dog,Labrador Retriever,10.7,35.6,Unknown,Fever,Fever; Loss Of Appetite; Coughing; Lameness; Swelling Of Joints,Veterinary Clinical Data,Senior,XLarge,5,True,False,False,False,True,False,False,True
Cat,Siamese,17.6,4.6,Unknown,Fever,Fever; Hepatitis; Skin Lesions; Weight Loss; Pain,Veterinary Clinical Data,Geriatric,Small,5,True,False,False,False,False,False,True,False
Cat,Siamese,5.1,4.3,Unknown,Appetite Loss,Appetite Loss; Pain; Circling; Lethargy; Fever,Veterinary Clinical Data,Adult,Small,5,True,False,False,True,False,True,False,False
Cat,Bengal,5.4,2.7,Unknown,Fever,Fever; Lack Of Coordination; Pain; Circling; Lethargy,Veterinary Clinical Data,Adult,Small,5,True,False,False,True,False,False,False,False
Dog,German Shepherd,1.7,33.7,Unknown,Pain,Pain; Fever; Vomiting; Decreased Stool Production; Weight Loss,Veterinary Clinical Data,Young,XLarge,5,True,True,False,False,False,False,False,False
Cat,Persian,8.9,4.9,Unknown,Lameness,Lameness; Weight Loss; Pain; Appetite Loss; Vision Problem,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,False,True,False,True
Dog,Poodle,9.5,5.5,Unknown,Vomiting,Vomiting; Fever; Distended Chest; Weight Loss; Urination,Veterinary Clinical Data,Senior,Medium,5,True,True,False,False,False,False,False,False
Cat,Mixed Breed,13.6,4.3,Unknown,Rhinorrhea,Rhinorrhea; Coughing; Sneezing; Dehydration; Fever,Veterinary Clinical Data,Senior,Small,5,True,False,False,False,True,False,False,False
Dog,Rottweiler,4.8,38.5,Unknown,Lameness,Lameness; Lethargy; Small Red Bumps; Lethargy; Short Stature,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,True,False,False,False,True
Dog,Yorkshire Terrier,5.7,6.1,Unknown,Diarrhea,Diarrhea; Sneezing; Diarrhea; Lethargy; Lethargy,Veterinary Clinical Data,Adult,Medium,5,False,False,True,True,False,False,False,False
Dog,Yorkshire Terrier,7.6,10.0,Unknown,Enlarged Thymus,Enlarged Thymus; Obstructed Lungs; Lethargy; Skin Lesions; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,False,False,False,True,False,False,True,False
Cat,Sphynx,17.2,6.1,Unknown,Diarrhea,Diarrhea; Fever; Diarrhea; Appetite Loss; Lethargy,Veterinary Clinical Data,Geriatric,Medium,5,True,False,True,True,False,True,False,False
Cat,Maine Coon,9.4,8.8,Unknown,Lethargy,Lethargy; Fever; Coughing; Pain; Coughing,Veterinary Clinical Data,Senior,Medium,5,True,False,False,True,True,False,False,False
Dog,Boxer,12.8,24.8,Unknown,Loss Of Appetite,Loss Of Appetite; Vomiting; Pain; Experiencing Changes In Weight; Pain,Veterinary Clinical Data,Senior,Large,5,False,True,False,False,False,False,False,False
Dog,Boxer,13.2,26.4,Unknown,Pain,Pain; Lethargy; Lethargy; Lethargy; Smell Of Ammonia,Veterinary Clinical Data,Senior,Large,5,False,False,False,True,False,False,False,False
Cat,Ragdoll,10.4,7.9,Unknown,Lethargy,Lethargy; Coughing; Fever; Vomiting; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,True,True,True,True,True,False,False,False
Cat,Ragdoll,12.9,5.1,Unknown,Fever,Fever; Pneumonia; Congestion; Lethargy; Nasal Discharge,Veterinary Clinical Data,Senior,Medium,5,True,False,False,True,False,False,False,False
Dog,German Shepherd,5.7,45.0,Unknown,Pain,Pain; Sneezing; Weak Pulse; Sneezing; Irritation,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,False,False,False,False,False
Dog,Golden Retriever,10.1,35.4,Unknown,Diarrhea,Diarrhea; Swollen Lymph Nodes; Diarrhea; Distended Stomach; Coughing,Veterinary Clinical Data,Senior,XLarge,5,False,False,True,False,True,False,False,False
Dog,Bulldog,11.3,22.7,Unknown,Fever,Fever; Loss Of Appetite; Ear Infection; Lethargy; Nasal Discharge,Veterinary Clinical Data,Senior,Large,5,True,False,False,True,False,False,False,False
Dog,Labrador Retriever,11.2,34.5,Unknown,Pain,Pain; Weight Loss; Appetite Loss; Lethargy; Vomiting,Veterinary Clinical Data,Senior,XLarge,5,False,True,False,True,False,True,False,False
Dog,Boxer,0.8,15.0,Unknown,Lethargy,Lethargy; Coughing; Pain; Coughing; Coughing,Veterinary Clinical Data,Puppy/Kitten,Medium,5,False,False,False,True,True,False,False,False
Cat,Siamese,8.4,3.6,Unknown,Vomiting,Vomiting; Diarrhea; Irritation; Appetite Loss; Hepatitis,Veterinary Clinical Data,Senior,Small,5,False,True,True,False,False,True,False,False
Dog,Labrador Retriever,5.7,34.0,Unknown,Fetopelvic Dispropotion,Fetopelvic Dispropotion; Uteria Inertia; Death; Pain; Malpresentation,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,False,False,False,False,False
Dog,Labrador Retriever,2.8,36.9,Unknown,Coughing,Coughing; Weight Loss; Appetite Loss; Pain; Weight Loss,Veterinary Clinical Data,Young,XLarge,5,False,False,False,False,True,True,False,False
Dog,Poodle,11.1,6.3,Unknown,Sudden Death,Sudden Death; Loss Of Appetite; Rapid Heartbeats; Fluffed Feathers; Lack Of Vocalizations,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False
Cat,British Shorthair,1.4,4.9,Unknown,Fever,Fever; Reduced Appetite; Sneezing; Weight Loss; Lethargy,Veterinary Clinical Data,Young,Small,5,True,False,False,True,False,False,False,False
Cat,British Shorthair,4.8,6.9,Unknown,Lethargy,Lethargy; Nasal Discharge; Sneezing; Lethargy; Vomiting,Veterinary Clinical Data,Adult,Medium,5,False,True,False,True,False,False,False,False
Dog,Poodle,9.4,3.8,Unknown,Skin Lesions,Skin Lesions; Stripped Remiges; Coughing; Lethargy; Fever,Veterinary Clinical Data,Senior,Small,5,True,False,False,True,True,False,True,False
Dog,Beagle,9.7,23.1,Unknown,Vomiting,Vomiting; Lethargy; Vomiting; Gasc; Weight Loss,Veterinary Clinical Data,Senior,Large,5,False,True,False,True,False,False,False,False
Cat,Scottish Fold,17.0,5.9,Unknown,Tenderness,Tenderness; Foot Hot; Facial Paralysis; Weight Loss; Pain,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,False,False,False,False,False
Dog,Rottweiler,5.8,30.4,Unknown,Fetopelvic Dispropotion,Fetopelvic Dispropotion; Uteria Inertia; Malpresentation; Death; Pain,Veterinary Clinical Data,Adult,XLarge,5,False,False,False,False,False,False,False,False
Dog,Labrador Retriever,8.9,37.7,Unknown,Sneezing,Sneezing; Pain; Appetite Loss; Pain; Loss Of Appettite,Veterinary Clinical Data,Senior,XLarge,5,False,False,False,False,False,True,False,False
Dog,Poodle,4.4,4.4,Unknown,Vomiting,Vomiting; Appetite Loss; Stomach Cramps; Lightheadedness; Weight Loss,Veterinary Clinical Data,Adult,Small,5,False,True,False,False,False,True,False,False
Dog,Poodle,1.1,4.0,Unknown,Sneezing,Sneezing; Diarrhea; Lethargy; Lethargy; Lethargy,Veterinary Clinical Data,Young,Small,5,False,False,True,True,False,False,False,False
Cat,Persian,16.3,4.7,Unknown,Weight Loss,Weight Loss; Stumbling; Lethargy; Drooling; Drooping Ears,Veterinary Clinical Data,Geriatric,Small,5,False,False,False,True,False,False,False,False
Cat,British Shorthair,5.6,4.8,Unknown,Appetite Loss,Appetite Loss; Lethargy; Weekness; Diarrhea; Shortness Of Breath.,Veterinary Clinical Data,Adult,Small,5,False,False,True,True,False,True,False,False
Cat,Mixed Breed,8.0,6.3,Unknown,Fever,Fever; Diarrhea; Coughing; Sneezing; Weight Loss,Veterinary Clinical Data,Senior,Medium,5,True,False,True,False,True,False,False,False
Cat,Maine Coon,9.9,7.1,Unknown,Weight Loss,Weight Loss; Sneezing; Clubbed Feather; Coughing; Diarrhea,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,True,False,False,False
Dog,Mixed Breed,14.5,29.9,Unknown,Appetite Loss,Appetite Loss; Weight Loss; Poor Body Condition; Sneezing; Vomiting,Veterinary Clinical Data,Senior,Large,5,False,True,False,False,False,True,False,False
Cat,Maine Coon,5.1,6.2,Unknown,Skin Lesions,Skin Lesions; Death; Diarrhea; Facial Edema; Pain,Veterinary Clinical Data,Adult,Medium,5,False,False,True,False,False,False,True,False
Dog,Rottweiler,5.8,24.6,Unknown,Lethargy,Lethargy; Stomach Cramps; Paresis; Paralysis; Diarrhea,Veterinary Clinical Data,Adult,Large,5,False,False,True,True,False,False,False,False
Dog,German Shepherd,12.1,45.0,Unknown,Lethargy,Lethargy; Pain; Lethargy; Diarrhea; Pain,Veterinary Clinical Data,Senior,XLarge,5,False,False,True,True,False,False,False,False
Cat,Sphynx,13.9,3.4,Unknown,Appetite Loss,Appetite Loss; Sneezing; Diarrhea; Sneezing; Sneezing,Veterinary Clinical Data,Senior,Small,5,False,False,True,False,False,True,False,False
Dog,German Shepherd,1.3,38.1,Unknown,Appetite Loss,Appetite Loss; Diarrhea; Ulcers; Enlarged Lymph Nodes; Tarry Stool,Veterinary Clinical Data,Young,XLarge,5,False,False,True,False,False,True,False,False
Cat,British Shorthair,9.1,5.0,Unknown,Drooping Ears,Drooping Ears; Lack Of Coordination; Drooling; Weight Loss; Lethargy,Veterinary Clinical Data,Senior,Small,5,False,False,False,True,False,False,False,False
Dog,Bulldog,11.1,18.7,Unknown,Consistency Of Milk,Consistency Of Milk; Drooling; Appetite Loss; Sneezing; Lethargy,Veterinary Clinical Data,Senior,Large,5,False,False,False,True,False,True,False,False
Cat,Scottish Fold,8.0,6.7,Unknown,Facial Paralysis,Facial Paralysis; Scartches; Fever; Sneezing; Coughing,Veterinary Clinical Data,Senior,Medium,5,True,False,False,False,True,False,False,False
Cat,Maine Coon,14.1,7.4,Unknown,Clubbed Feather,Clubbed Feather; Vomiting; Vomiting; Sneezing; Lethargy,Veterinary Clinical Data,Senior,Medium,5,False,True,False,True,False,False,False,False
Cat,Persian,17.2,7.3,Unknown,Lethargy,Lethargy; Lethargy; Vomiting; Weight Loss; Sneezing,Veterinary Clinical Data,Geriatric,Medium,5,False,True,False,True,False,False,False,False
Cat,Mixed Breed,12.2,5.5,Unknown,Dizziness,Dizziness; Reduce Growth; Wound; Head Ache; Skinallergy,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,False
Dog,Mixed Breed,9.6,40.0,Unknown,Thrist And Urination,Thrist And Urination; Pain; Vomiting; Diarrhea; Fever,Veterinary Clinical Data,Senior,XLarge,5,True,True,True,False,False,False,False,False
Cat,Ragdoll,7.7,7.0,Unknown,Sneezing,Sneezing; Fever; Coughing; Pain; Coughing,Veterinary Clinical Data,Senior,Medium,5,True,False,False,False,True,False,False,False
Dog,Boxer,7.3,23.4,Unknown,Appetite Loss,Appetite Loss; Lethargy; Fever; Abnormal Conformation; Weight Loss,Veterinary Clinical Data,Senior,Large,5,True,False,False,True,False,True,False,False
Dog,Labrador Retriever,0.5,36.2,Unknown,Coughing,Coughing; Stealing; Pain; Lethargy; Appetite Loss,Veterinary Clinical Data,Puppy/Kitten,XLarge,5,False,False,False,True,True,True,False,False
Cat,British Shorthair,13.6,7.9,Unknown,Redness,Redness; Vomiting; Loss Of Activity; Lethargy; Appetite Loss,Veterinary Clinical Data,Senior,Medium,5,False,True,False,True,False,True,False,False
Cat,Persian,5.2,6.6,Unknown,Fever,Fever; Lethargy; Blindness; Inappentence; Increased In Breathing,Veterinary Clinical Data,Adult,Medium,5,True,False,False,True,False,False,False,False
Cat,Mixed Breed,15.8,3.2,Unknown,Passing Of Undigested Food,Passing Of Undigested Food; Diarrhea; Vomiting; Gas Or Bloating; Dehydration,Veterinary Clinical Data,Geriatric,Small,5,False,True,True,False,False,False,False,False
Cat,Bengal,12.1,4.4,Unknown,Weight Loss,Weight Loss; Urination Problem; Stumbling; Drooling; Lethargy,Veterinary Clinical Data,Senior,Small,5,False,False,False,True,False,False,False,False
Cat,Bengal,15.5,5.3,Unknown,Lethargy,Lethargy; Yellow Or Green Dropping; Purplish Combs; Wattles; Drop On Egg Production,Veterinary Clinical Data,Geriatric,Medium,5,False,False,False,True,False,False,False,False
Cat,Siamese,3.5,5.8,Unknown,Coughing,Coughing; Fever; Vomiting; Sneezing; Sneezing,Veterinary Clinical Data,Adult,Medium,5,True,True,False,False,True,False,False,False
Dog,Poodle,0.5,4.2,Unknown,Sneezing,Sneezing; Pain; Coughing; Weight Loss; Appetite Loss,Veterinary Clinical Data,Puppy/Kitten,Small,5,False,False,False,False,True,True,False,False
Dog,Bulldog,2.7,27.1,Unknown,Lethargy,Lethargy; Appetite Loss; Pain; Distended Chest; Pain,Veterinary Clinical Data,Young,Large,5,False,False,False,True,False,True,False,False
Dog,Labrador Retriever,15.0,37.4,Unknown,Swelling,Swelling; Gas; Coughing; Broken Bones; Fever,Veterinary Clinical Data,Senior,XLarge,5,True,False,False,False,True,False,False,False
Dog,Labrador Retriever,3.0,32.5,Unknown,Death,Death; Lethargy; Stiff; Radip Onset; Muscle Trembling,Veterinary Clinical Data,Young,XLarge,5,False,False,False,True,False,False,False,False
Cat,British Shorthair,12.4,2.5,Unknown,Weight Loss,Weight Loss; Diarrhea; Fever; Lethargy; Sneezing,Veterinary Clinical Data,Senior,Small,5,True,False,True,True,False,False,False,False
Cat,Maine Coon,16.2,9.0,Unknown,Fever,Fever; Lameness; Weight Loss; Blindness; Staggering,Veterinary Clinical Data,Geriatric,Medium,5,True,False,False,False,False,False,False,True
Dog,Bulldog,11.5,20.9,Unknown,Fever,Fever; Diarrhea; Bloody Droping; Pain; Lethargy,Veterinary Clinical Data,Senior,Large,5,True,False,True,True,False,False,False,False
Dog,Bulldog,4.6,26.9,Unknown,Unable To Urinate,Unable To Urinate; Lightheadedness; Droopiness; Rectal Bleeding; Swollen Abdomen,Veterinary Clinical Data,Adult,Large,5,False,False,False,False,False,False,False,False
Cat,Scottish Fold,7.7,3.6,Unknown,Sudden Death,Sudden Death; Loss Of Appetite; Rapid Heartbeats; Fluffed Feathers; Lack Of Vocalizations,Veterinary Clinical Data,Senior,Small,5,False,False,False,False,False,False,False,False
Cat,Scottish Fold,12.6,6.6,Unknown,Diarrhea,Diarrhea; Diarrhea; Coughing; Pain; Uncharacteristic Hiding,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,True,False,False,False
Dog,Labrador Retriever,3.1,35.6,Unknown,Loss Of Appetite,Loss Of Appetite; Rapid Pulse And Heart Rates; Fever; Lameness; Lethargy,Veterinary Clinical Data,Adult,XLarge,5,True,False,False,True,False,False,False,True
Cat,Siamese,7.7,5.7,Unknown,Weight Loss,Weight Loss; Fever; Stumbling; Drooling; Drooping Ears,Veterinary Clinical Data,Senior,Medium,5,True,False,False,False,False,False,False,False
Cat,British Shorthair,7.3,5.5,Unknown,Lameness,Lameness; Skin Colour Change; Flabby; Raw; Sensitive To Touch,Veterinary Clinical Data,Senior,Medium,5,False,False,False,False,False,False,False,True
Cat,British Shorthair,18.0,8.0,Unknown,Vomiting,Vomiting; Appetite Loss; Coughing; Coughing; Lethargy,Veterinary Clinical Data,Geriatric,Medium,5,False,True,False,True,True,True,False,False
Cat,Scottish Fold,18.0,6.1,Unknown,Very Cold Skin,Very Cold Skin; Gasping For Breath; Pain; Vomiting; Small Size,Veterinary Clinical Data,Geriatric,Medium,5,False,True,False,False,False,False,False,False
Dog,Rottweiler,15.0,32.1,Unknown,Nesting Behaviour,Nesting Behaviour; Diarrhea; Diarrhea; Coughing; Pain,Veterinary Clinical Data,Senior,XLarge,5,False,False,True,False,True,False,False,False
Dog,Labrador Retriever,5.9,45.0,Unknown,Diarrhea,Diarrhea; Sneezing; Lethargy; Coughing; Lethargy,Veterinary Clinical Data,Adult,XLarge,5,False,False,True,True,True,False,False,False
Dog,Bulldog,1.7,18.4,Unknown,Diarrhea,Diarrhea; Periodic Vommiting; Vomiting; Redness Of White Of The Eye; Coughing,Veterinary Clinical Data,Young,Large,5,False,True,True,False,True,False,False,False
Dog,Bulldog,9.9,16.5,Unknown,Weight Loss,Weight Loss; Fever; Diarrhea; Lethargy; Scratches,Veterinary Clinical Data,Senior,Large,5,True,False,True,True,False,False,False,False
Cat,Bengal,2.0,4.5,Unknown,Facial Swelling,Facial Swelling; Lacrimation; Diarrhea; Appetite Loss; Nasal Discharge,Veterinary Clinical Data,Young,Small,5,False,False,True,False,False,True,False,False
Dog,Bulldog,12.5,27.2,Unknown,Appetite Loss,Appetite Loss; Appetite Loss; Sneezing; Vomiting; Pain,Veterinary Clinical Data,Senior,Large,5,False,True,False,False,False,True,False,False
Cat,Ragdoll,13.6,6.4,Unknown,Blue Straws,Blue Straws; Recumbency; Diarrhea; Pain; Blindness,Veterinary Clinical Data,Senior,Medium,5,False,False,True,False,False,False,False,False
Cat,Bengal,5.1,3.6,Unknown,Vomiting,Vomiting; Fever; Pain; Coughing; Swelling On Joints,Veterinary Clinical Data,Adult,Small,5,True,True,False,False,True,False,False,False
Dog,Boxer,0.5,20.2,Unknown,White Mark On The Muscle,White Mark On The Muscle; Diarrhea; Pain; Sneezing; Diarrhea,Veterinary Clinical Data,Puppy/Kitten,Large,5,False,False,True,False,False,False,False,False
Dog,Poodle,2.0,8.9,Unknown,Sneezing,Sneezing; Diarrhea; Fever; Vomiting; Fluif Filled Blisters,Veterinary Clinical Data,Young,Medium,5,True,True,True,False,False,False,False,False
Dog,Mixed Breed,7.0,14.3,Unknown,Death,Death; Hyperexcitability; Muscular Spasms; Gums; Pain,Veterinary Clinical Data,Adult,Medium,5,False,False,False,False,False,False,False,False
Cat,Scottish Fold,11.2,7.6,Unknown,Lethargy,Lethargy; Diarrhea; Increased Passing Gas; Vomiting; Unable To Urinate,Veterinary Clinical Data,Senior,Medium,5,False,True,True,True,False,False,False,False
Dog,Rottweiler,11.0,38.9,Unknown,Lepatomegaly,Lepatomegaly; Splenomegaly; Vomiting; Swollen; Shaking Oh Head,Veterinary Clinical Data,Senior,XLarge,5,False,True,False,False,False,False,False,False
Dog,Bulldog,5.9,17.0,Unknown,Fever,Fever; Fever; Fever; Sneezing; Weight Loss,Veterinary Clinical Data,Adult,Large,5,True,False,False,False,False,False,False,False
Cat,Bengal,8.4,3.9,Unknown,Diarrhea,Diarrhea; Coughing; Fever; Lethargy; Pain,Veterinary Clinical Data,Senior,Small,5,True,False,True,True,True,False,False,False
Dog,Yorkshire Terrier,8.0,3.5,Unknown,Trembling,Trembling; Lameness; White Mark On The Muscle; Loss Of Vitamin E; Lethargy,Veterinary Clinical Data,Senior,Small,5,False,False,False,True,False,False,False,True
Cat,Mixed Breed,8.0,4.7,Unknown,Vomiting,Vomiting; Neck Paralysis; Feline Infections; Fluif Faeces On Blood And Muscle; Coughing,Veterinary Clinical Data,Senior,Small,5,False,True,False,False,True,False,False,False
Dog,Labrador Retriever,7.0,32.3,Unknown,Weight Loss,Weight Loss; Vomiting; Appetite Loss; Sneezing; Vomiting,Veterinary Clinical Data,Adult,XLarge,5,False,True,False,False,False,True,False,False
Dog,German Shepherd,13.4,37.7,Unknown,Fever,Fever; Diarrhea; Coughing; Lethargy; Pain,Veterinary Clinical Data,Senior,XLarge,5,True,False,True,True,True,False,False,False
Dog,Bulldog,4.3,24.8,Unknown,Sores On Lip,Sores On Lip; Infection; Sores On Lower Leg And Teats; Lesion; Pain,Veterinary Clinical Data,Adult,Large,5,False,False,False,False,False,False,False,False
Cat,Siamese,18.0,7.4,Unknown,Diarrhea,Diarrhea; Lethargy; Sneezing; Lethargy; Coughing,Veterinary Clinical Data,Geriatric,Medium,5,False,False,True,True,True,False,False,False
Dog,German Shepherd,5.5,33.2,Unknown,Thirst,Thirst; Loss Of Appetite; Ruffled Feathers; Diarrhea; Closed Eyes,Veterinary Clinical Data,Adult,XLarge,5,False,False,True,False,False,False,False,False
