age,weight,symptom_count,weight_age_ratio,is_young,is_senior,is_emergency,is_chronic,urgency_level,animal_type_encoded,breed_encoded,gender_encoded,primary_symptom_encoded,symptom_severity_encoded,breed_size_encoded,breed_health_risk_encoded,life_stage_encoded,weight_status_encoded,symptom_pattern_encoded,season_encoded,time_of_day_encoded,data_source_encoded,has_fever,has_vomiting,has_diarrhea,has_lethargy,has_coughing,has_appetite_loss,has_skin_lesions,has_lameness
9.7,6.3,5,0.588785046728972,False,True,False,False,2,3,16,2,694,3,4,5,5,0,2,3,2,4,True,True,False,False,False,False,False,False
3.2,7.0,5,1.6666666666666665,False,False,False,False,1,7,121,2,230,2,3,5,0,0,28,1,1,4,True,False,False,True,True,False,False,False
14.8,5.9,5,0.37341772151898733,False,True,False,False,1,3,102,2,624,2,4,5,1,0,10,0,1,4,True,False,False,False,False,True,False,False
9.3,25.0,5,2.4271844660194173,False,True,False,False,3,7,52,2,709,1,1,1,5,0,5,3,2,4,False,True,False,False,False,False,False,False
10.2,28.4,5,2.5357142857142856,False,True,False,False,3,7,63,2,437,1,1,6,1,0,9,2,0,4,True,False,False,True,False,True,False,False
3.0,16.7,5,4.175,False,False,False,False,1,7,27,2,370,2,4,7,0,0,20,0,2,4,True,False,False,True,False,False,False,False
1.0,6.0,5,3.0,True,False,False,False,2,3,25,2,27,3,4,5,7,0,14,0,3,4,True,False,False,True,True,True,False,False
4.0,26.308336,0,5.2616672,False,False,False,False,1,7,94,0,534,2,1,5,0,0,20,1,3,3,False,False,False,False,False,False,False,False
8.7,7.5,5,0.7731958762886598,False,True,False,False,1,7,121,2,106,2,3,5,5,0,13,1,3,4,False,False,False,False,True,True,False,False
6.6,4.0,5,0.5263157894736842,False,False,False,False,1,3,97,2,106,2,4,5,0,0,13,0,0,4,True,True,True,False,True,False,False,False
1.3,3.3,5,1.434782608695652,True,False,False,False,2,3,25,2,694,3,4,5,7,0,13,0,3,4,True,True,False,False,False,False,False,False
6.3,31.7,5,4.342465753424658,False,False,False,False,2,7,63,2,128,3,1,6,0,0,10,1,2,4,False,True,True,False,True,False,False,False
8.0,6.0,5,0.6666666666666666,False,True,False,False,3,3,16,2,229,1,4,5,5,0,28,2,2,4,True,False,False,True,True,False,False,False
6.6,3.2,5,0.4210526315789474,False,False,False,False,2,3,102,2,355,3,4,5,0,0,6,3,1,4,True,True,False,True,False,True,False,False
18.0,7.0,5,0.3684210526315789,False,True,False,False,1,3,16,2,262,2,4,5,1,0,28,1,3,4,False,False,False,True,False,False,False,False
10.0,27.6,5,2.5090909090909093,False,True,False,False,3,7,51,2,229,1,1,4,1,0,18,3,2,4,True,False,False,False,False,False,False,False
12.1,5.7,5,0.4351145038167939,False,True,False,False,2,3,102,2,355,3,4,5,1,0,20,3,2,4,False,False,False,True,False,False,False,False
12.2,8.0,5,0.6060606060606061,False,True,False,False,2,3,97,2,355,3,4,5,1,0,28,0,3,4,False,False,False,True,False,False,False,False
10.4,32.6,5,2.8596491228070176,False,True,False,False,2,7,63,2,128,3,1,6,1,0,13,0,2,4,False,False,True,False,True,True,False,False
3.0,2.5,4,0.625,False,False,False,False,1,7,32,1,583,2,3,5,0,2,28,2,2,0,False,False,False,True,False,False,False,False
6.9,8.0,5,1.0126582278481011,False,False,False,False,3,3,89,2,437,1,4,5,0,0,23,3,2,4,True,False,False,True,False,False,False,False
1.8,4.4,5,1.5714285714285716,True,False,False,False,1,7,121,2,569,2,3,5,7,2,6,1,2,4,False,True,False,True,False,False,False,False
3.7,42.4,5,9.02127659574468,False,False,False,False,2,7,52,2,355,3,1,1,0,0,28,3,1,4,False,False,False,True,True,False,False,False
11.9,32.7,5,2.5348837209302326,False,True,False,False,3,7,63,2,437,1,1,6,1,0,13,0,1,4,True,False,False,False,False,True,False,False
14.5,5.7,5,0.36774193548387096,False,True,False,False,2,3,107,2,128,3,4,5,1,0,2,0,2,4,False,True,True,False,False,True,False,False
15.0,24.2,5,1.5125,False,True,False,False,3,7,23,2,437,1,4,2,1,0,17,3,0,4,False,False,True,True,True,False,False,False
9.8,6.9,5,0.6388888888888888,False,True,False,False,2,3,89,2,355,3,4,5,5,0,28,1,3,4,True,False,False,True,True,False,False,False
1.6,4.3,5,1.6538461538461537,True,False,False,False,1,3,97,2,409,2,4,5,7,0,28,3,1,4,False,False,False,True,True,False,False,False
5.9,32.8,5,4.753623188405796,False,False,False,False,1,7,75,2,75,2,4,5,0,0,10,3,3,4,False,False,True,False,True,False,False,False
2.7,27.1,5,7.324324324324325,False,False,False,False,2,7,27,2,355,3,4,7,7,0,9,2,1,4,False,False,False,True,False,True,False,False
0.7,4.2,5,2.4705882352941178,True,False,False,False,3,3,75,2,437,1,4,5,3,0,17,0,0,4,False,False,False,True,True,True,False,False
0.5,40.0,5,26.666666666666668,True,False,False,False,2,7,75,2,27,3,4,5,4,0,2,1,2,4,False,True,False,False,False,True,False,False
9.4,25.0,5,2.4038461538461537,False,True,False,False,3,7,94,2,437,1,1,5,5,0,5,3,3,4,True,False,True,False,False,False,False,False
15.6,5.5,5,0.33132530120481923,False,True,False,False,1,3,16,2,583,2,4,5,1,0,10,3,3,4,False,True,False,False,True,False,False,False
5.0,5.5,5,0.9166666666666666,False,False,False,False,3,3,16,2,229,1,4,5,0,0,13,2,0,4,True,True,False,False,True,False,False,False
14.9,5.2,5,0.3270440251572327,False,True,False,False,1,3,70,2,106,2,4,5,1,0,10,1,1,4,True,False,False,False,True,True,False,False
5.6,45.0,5,6.818181818181818,False,False,False,False,1,7,94,2,456,2,1,5,0,0,18,1,0,4,True,False,False,False,False,False,False,False
15.7,6.2,5,0.37125748502994016,False,True,False,False,1,3,75,2,323,2,4,5,1,0,25,2,0,4,False,False,False,False,True,False,False,False
1.2,6.3,5,2.8636363636363633,True,False,False,False,1,3,75,2,688,2,4,5,7,0,20,2,0,4,False,False,False,True,False,False,False,False
0.5,7.1,5,4.733333333333333,True,False,False,False,1,3,70,2,611,2,4,5,3,0,21,0,1,4,False,False,False,True,False,False,False,False
9.9,6.9,5,0.6330275229357798,False,True,False,False,3,7,121,2,229,1,3,5,5,0,28,1,0,4,True,False,False,True,True,False,False,False
13.5,7.0,5,0.4827586206896552,False,True,False,False,1,3,70,2,324,2,4,5,1,0,6,1,3,4,False,False,False,True,False,True,False,False
15.0,5.4,5,0.3375,False,True,False,False,1,3,97,2,77,2,4,5,1,0,28,2,3,4,False,False,False,True,False,False,False,False
6.0,70.0,4,10.0,False,False,False,False,2,15,19,1,694,3,4,5,5,3,2,1,2,0,True,True,True,False,False,False,False,False
7.0,40.9,5,5.1125,False,False,False,False,2,7,94,2,694,3,1,5,5,0,14,2,2,4,False,True,False,True,True,True,False,False
0.0,0.0,5,0.0,False,False,False,False,1,2,117,2,275,2,4,5,6,3,20,0,0,1,False,False,False,False,False,False,False,False
2.6,2.5,5,0.6944444444444444,False,False,False,False,2,3,97,2,27,3,4,5,7,0,14,1,3,4,False,False,False,True,False,True,False,False
17.6,5.1,5,0.27419354838709675,False,True,False,False,1,3,89,2,31,2,4,5,1,0,20,1,0,4,False,False,False,True,False,False,False,False
3.2,26.3,5,6.261904761904762,False,False,False,False,3,7,75,2,709,1,4,5,0,0,19,2,2,4,False,False,False,False,False,False,False,True
8.8,22.9,5,2.336734693877551,False,True,False,False,2,7,23,2,27,3,4,2,5,0,10,2,2,4,True,False,False,False,True,True,False,False
0.5,4.0,5,2.6666666666666665,True,False,False,False,3,7,121,2,437,1,3,5,4,2,13,2,0,4,True,False,True,False,False,False,False,False
8.3,45.0,5,4.838709677419354,False,True,False,False,3,7,63,2,229,1,1,6,5,0,23,2,1,4,True,False,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,3,17,117,2,229,1,4,5,6,3,6,0,1,1,True,False,False,True,False,True,False,False
13.8,3.9,5,0.2635135135135135,False,True,False,False,1,3,25,2,115,2,4,5,1,0,10,0,1,4,False,False,True,False,True,False,False,False
6.6,6.1,5,0.8026315789473684,False,False,False,False,3,7,87,2,437,1,2,8,0,0,31,0,2,4,False,False,False,True,True,False,False,False
13.3,6.6,5,0.4615384615384615,False,True,False,False,2,3,82,2,694,3,4,5,1,0,6,2,0,4,False,True,True,True,False,False,False,False
15.2,6.7,5,0.41358024691358025,False,True,False,False,1,3,75,2,302,2,4,5,1,0,2,2,1,4,False,False,True,False,False,False,False,False
9.7,6.4,5,0.5981308411214954,False,True,False,False,1,3,75,2,104,2,4,5,5,0,0,3,1,4,False,False,False,False,False,False,False,False
4.4,42.4,5,7.851851851851851,False,False,False,False,3,7,51,2,709,1,1,4,0,0,5,0,1,4,False,False,False,False,False,True,False,False
18.0,5.8,5,0.30526315789473685,False,True,False,False,2,3,97,2,355,3,4,5,1,0,6,0,3,4,True,True,False,True,False,False,False,False
2.6,4.2,5,1.1666666666666667,False,False,False,False,1,3,82,2,552,2,4,5,7,0,6,1,2,4,False,True,False,True,False,False,False,False
11.3,18.7,5,1.5203252032520325,False,True,False,False,1,7,13,2,367,2,2,3,1,0,10,1,3,4,False,True,False,False,True,False,False,False
12.5,5.4,5,0.4,False,True,False,False,1,3,89,2,452,2,4,5,1,0,28,1,3,4,True,False,False,True,False,False,False,False
9.3,7.4,5,0.7184466019417476,False,True,False,False,1,3,75,2,682,2,4,5,5,0,1,3,1,4,False,False,False,False,False,False,False,False
3.8,23.7,5,4.9375,False,False,False,False,3,7,13,2,709,1,2,3,0,0,14,3,2,4,False,False,True,True,False,False,False,False
7.3,7.1,5,0.8554216867469878,False,True,False,False,2,3,25,2,694,3,4,5,5,0,10,3,2,4,False,True,False,False,False,True,False,False
14.0,26.3,5,1.7533333333333334,False,True,False,False,2,7,13,2,694,3,2,3,1,0,13,0,3,4,False,True,False,False,True,False,False,False
2.0,4.0,4,1.3333333333333333,False,False,False,False,1,3,102,0,583,2,4,5,7,0,14,2,3,0,False,False,False,True,False,True,False,False
0.7,38.2,5,22.47058823529412,True,False,False,False,1,7,51,2,576,2,1,4,4,0,18,2,2,4,False,False,False,False,False,False,False,False
9.6,30.1,5,2.8396226415094343,False,True,False,False,3,7,51,2,229,1,1,4,5,0,27,2,3,4,True,False,False,False,False,False,False,False
12.4,30.0,5,2.2388059701492535,False,True,False,False,3,7,52,2,229,1,1,1,1,0,24,1,3,4,True,False,False,False,False,False,False,False
9.0,2.0,4,0.2,False,True,False,False,2,7,32,1,694,3,3,5,5,2,6,1,2,0,False,True,True,True,False,False,False,False
9.0,36.6,5,3.66,False,True,False,False,1,7,94,2,25,2,1,5,5,0,20,2,2,4,False,False,False,True,False,False,False,False
14.7,7.2,5,0.4585987261146497,False,True,False,False,1,3,70,2,583,2,4,5,1,0,24,0,3,4,True,False,False,False,True,False,False,False
15.0,37.3,5,2.33125,False,True,False,False,3,7,63,2,229,1,1,6,1,0,27,2,2,4,True,False,False,False,True,False,False,False
3.0,100.0,4,25.0,False,False,False,False,1,26,110,1,106,2,4,5,0,3,28,3,3,0,False,False,False,True,True,False,False,False
3.3,20.3,5,4.72093023255814,False,False,False,False,3,7,27,2,229,1,4,7,0,0,6,0,1,4,True,False,False,True,False,True,False,False
13.6,9.0,5,0.6164383561643836,False,True,False,False,3,3,89,2,229,1,4,5,1,1,20,2,3,4,True,False,False,False,False,False,False,False
3.0,7.4,5,1.85,False,False,False,False,2,3,16,2,128,3,4,5,0,0,6,3,3,4,True,False,True,True,False,True,False,False
8.9,5.1,5,0.5151515151515151,False,True,False,False,1,3,102,2,302,2,4,5,5,0,2,3,1,4,False,False,True,False,False,False,False,False
11.5,6.8,5,0.544,False,True,False,False,3,3,102,2,229,1,4,5,1,0,19,0,3,4,True,False,False,False,False,False,False,False
9.5,31.7,5,3.019047619047619,False,True,False,False,2,7,52,2,694,3,1,1,5,0,10,0,0,4,False,True,True,False,True,False,False,False
13.7,38.5,5,2.619047619047619,False,True,False,False,2,7,52,2,128,3,1,1,1,0,6,2,0,4,False,False,True,True,False,False,False,False
12.8,39.9,5,2.891304347826087,False,True,False,False,3,7,63,2,437,1,1,6,1,0,13,1,0,4,False,True,True,False,False,False,False,False
12.5,4.9,5,0.362962962962963,False,True,False,False,2,3,75,2,355,3,4,5,1,0,9,2,0,4,False,True,False,True,False,True,False,True
8.3,6.8,5,0.7311827956989246,False,True,False,False,2,3,102,2,694,3,4,5,5,0,2,2,2,4,False,True,True,False,False,False,False,False
6.0,60.0,4,8.571428571428571,False,False,False,False,2,15,7,0,694,3,4,5,5,3,6,0,3,0,True,True,False,True,False,False,False,False
17.5,3.5,5,0.1891891891891892,False,True,False,False,3,3,75,2,229,1,4,5,1,0,20,2,1,4,True,False,False,True,False,False,False,False
9.5,28.2,5,2.6857142857142855,False,True,False,False,3,7,94,2,709,1,1,5,5,0,14,0,2,4,False,False,True,True,False,False,False,False
3.0,38.1,5,9.525,False,False,False,False,1,7,63,2,475,2,1,6,0,0,23,3,0,4,True,False,False,True,False,False,False,True
15.7,3.0,5,0.17964071856287425,False,True,False,False,1,3,107,2,583,2,4,5,1,0,14,3,2,4,False,False,True,True,False,False,False,False
10.7,3.4,5,0.2905982905982906,False,True,False,False,1,3,25,2,583,2,4,5,1,0,13,1,3,4,False,False,True,False,False,False,False,False
12.1,34.4,5,2.6259541984732824,False,True,False,False,3,7,52,2,437,1,1,1,1,0,27,3,0,4,True,False,False,False,False,False,False,False
1.4,40.6,5,16.916666666666668,True,False,False,False,3,7,94,2,437,1,1,5,7,0,19,3,3,4,False,False,False,False,False,False,False,False
10.0,8.0,5,0.7272727272727273,False,True,False,False,1,3,70,2,641,2,4,5,1,0,18,3,2,4,False,False,False,False,False,False,False,False
17.2,5.8,5,0.31868131868131866,False,True,False,False,2,3,82,2,355,3,4,5,1,0,17,0,0,4,False,True,False,True,False,False,False,False
10.9,7.4,5,0.6218487394957983,False,True,False,False,3,3,70,2,437,1,4,5,1,0,5,1,3,4,False,False,True,False,False,False,False,False
11.5,3.0,5,0.24,False,True,False,False,2,3,16,2,355,3,4,5,1,0,20,0,2,4,False,False,False,True,False,False,False,False
15.7,3.9,5,0.23353293413173654,False,True,False,False,3,3,97,2,709,1,4,5,1,0,27,0,2,4,False,False,False,False,False,False,False,False
1.3,26.6,5,11.56521739130435,True,False,False,False,2,7,52,2,355,3,1,1,7,0,9,0,2,4,True,False,False,True,False,True,False,False
7.9,28.9,5,3.2471910112359548,False,True,False,False,3,7,27,2,229,1,4,7,5,0,13,2,3,4,True,True,False,False,False,True,False,False
11.2,4.9,5,0.40163934426229514,False,True,False,False,1,3,82,2,541,2,4,5,1,0,20,3,0,4,False,False,False,True,False,False,False,False
1.7,45.0,5,16.666666666666664,True,False,False,False,2,7,63,2,355,3,1,6,7,0,6,2,2,4,True,False,False,True,False,True,False,False
0.0,0.0,5,0.0,False,False,False,False,2,8,117,2,355,3,4,5,6,3,20,3,0,1,False,False,False,True,False,False,False,False
17.2,7.3,5,0.4010989010989011,False,True,False,False,2,3,82,2,355,3,4,5,1,0,14,2,0,4,False,True,False,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,30,117,2,654,2,4,5,6,3,19,1,3,1,False,False,False,False,False,False,False,False
0.5,8.1,5,5.3999999999999995,True,False,False,False,1,7,87,2,106,2,2,8,4,0,14,1,3,4,False,True,True,True,True,False,False,False
3.0,6.9,5,1.725,False,False,False,False,2,3,70,2,128,3,4,5,0,0,13,2,0,4,False,True,True,False,True,False,False,False
9.1,5.7,5,0.5643564356435644,False,True,False,False,3,7,87,2,229,1,2,8,5,0,9,1,2,4,True,True,False,True,False,False,False,False
5.5,17.6,5,2.707692307692308,False,False,False,False,1,7,27,2,104,2,4,7,0,0,18,1,1,4,True,False,False,False,False,False,False,False
14.0,16.8,5,1.12,False,True,False,False,1,7,23,2,370,2,4,2,1,0,31,3,2,4,True,False,False,True,False,False,False,False
5.4,6.1,5,0.9531249999999999,False,False,False,False,3,3,89,2,229,1,4,5,0,0,2,1,1,4,True,True,True,False,False,False,False,False
3.5,6.6,5,1.4666666666666666,False,False,False,False,1,3,107,2,52,2,4,5,0,0,19,1,2,4,False,False,False,False,False,False,False,False
13.6,31.0,5,2.1232876712328768,False,True,False,False,3,7,94,2,709,1,1,5,1,0,14,0,1,4,False,False,False,True,False,True,False,False
11.1,2.8,5,0.23140495867768593,False,True,False,False,3,3,102,2,437,1,4,5,1,0,13,1,0,4,True,False,True,False,True,True,False,False
7.7,5.2,5,0.5977011494252874,False,True,False,False,2,3,16,2,128,3,4,5,5,0,6,0,2,4,False,True,True,True,False,False,False,False
6.0,27.0,5,3.857142857142857,False,False,False,False,1,7,51,2,574,2,1,4,0,0,2,3,2,4,False,False,False,False,False,True,False,False
0.5,7.4,5,4.933333333333334,True,False,False,False,1,3,75,2,418,2,4,5,3,0,6,2,1,4,False,True,False,True,False,False,False,False
5.3,31.4,5,4.984126984126984,False,False,False,False,3,7,52,2,709,1,1,1,0,0,14,3,0,4,True,False,True,True,True,False,False,False
7.1,29.9,5,3.691358024691358,False,True,False,False,2,7,13,2,355,3,2,3,5,0,14,0,0,4,False,False,True,True,False,True,False,False
14.8,4.8,5,0.30379746835443033,False,True,False,False,1,3,89,2,481,2,4,5,1,0,0,3,1,4,False,False,False,False,False,False,False,False
14.9,3.0,5,0.18867924528301885,False,True,False,False,1,3,25,2,457,2,4,5,1,0,5,2,0,4,False,False,True,False,False,False,False,False
17.2,2.9,5,0.15934065934065933,False,True,False,False,1,3,16,2,368,2,4,5,1,0,2,3,0,4,False,False,False,False,False,False,False,False
2.4,4.3,5,1.2647058823529411,False,False,False,False,1,3,16,2,5,2,4,5,7,0,19,0,1,4,False,False,False,False,False,False,False,False
16.3,5.5,5,0.3179190751445087,False,True,False,False,1,3,75,2,557,2,4,5,1,0,2,1,1,4,False,False,True,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,2,28,117,2,128,3,4,5,6,3,6,2,0,1,False,False,True,True,False,False,False,False
3.9,6.3,5,1.2857142857142856,False,False,False,False,1,3,89,2,650,2,4,5,0,0,18,3,3,4,False,False,False,False,False,False,False,False
2.7,3.7,5,1.0,False,False,False,False,3,3,102,2,437,1,4,5,7,0,5,1,2,4,False,True,False,False,False,False,False,False
2.4,5.8,5,1.7058823529411764,False,False,False,False,3,3,75,2,437,1,4,5,7,0,31,3,1,4,False,False,False,True,False,False,False,False
3.8,2.5,5,0.5208333333333334,False,False,False,False,2,3,82,2,27,3,4,5,0,0,6,3,0,4,False,False,False,True,False,True,False,False
10.4,6.3,5,0.5526315789473684,False,True,False,False,2,3,107,2,27,3,4,5,1,0,2,1,2,4,False,True,False,False,False,True,False,False
0.0,0.0,2,0.0,False,False,False,False,1,35,117,2,147,2,4,5,6,3,2,1,2,2,False,True,False,False,False,True,False,False
9.8,7.4,5,0.6851851851851851,False,True,False,False,3,7,121,2,709,1,3,5,5,0,5,2,3,4,False,False,False,False,False,True,False,False
14.7,5.8,5,0.3694267515923567,False,True,False,False,1,7,121,2,245,2,3,5,1,0,20,1,0,4,False,False,False,True,False,False,False,False
5.0,80.0,4,13.333333333333334,False,False,False,False,1,30,61,1,639,2,4,5,5,3,28,3,3,0,False,False,False,True,True,False,False,False
2.0,1.4,4,0.4666666666666666,False,False,False,False,1,28,45,0,583,2,4,5,0,3,28,0,2,0,False,False,False,True,False,False,False,False
0.0,0.0,2,0.0,False,False,False,False,1,35,117,2,391,2,4,5,6,3,23,3,3,2,False,False,False,True,False,False,False,False
9.9,3.5,5,0.3211009174311926,False,True,False,False,1,7,87,2,683,2,2,8,5,2,10,1,1,4,False,False,True,False,True,False,False,False
14.2,33.0,5,2.1710526315789473,False,True,False,False,2,7,75,2,128,3,4,5,1,0,9,0,0,4,False,False,True,True,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,9,117,2,324,2,4,5,6,3,19,3,1,1,False,False,False,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,2,117,2,280,2,4,5,6,3,20,3,3,1,False,False,False,True,False,False,False,False
10.8,3.2,5,0.2711864406779661,False,True,False,False,3,3,107,2,709,1,4,5,1,0,6,0,0,4,True,False,False,True,False,True,False,False
14.8,9.0,5,0.5696202531645569,False,True,False,False,1,3,89,2,693,2,4,5,1,1,5,2,3,4,False,False,True,False,False,False,False,False
0.0,0.0,5,0.0,False,False,False,False,1,0,117,2,520,2,4,5,6,3,19,3,3,1,False,False,False,False,False,False,False,False
10.5,22.9,5,1.9913043478260868,False,True,False,False,1,7,27,2,583,2,4,7,1,0,24,3,1,4,False,False,False,False,False,False,False,False
7.3,7.0,5,0.8433734939759036,False,True,False,False,3,3,16,2,229,1,4,5,5,0,14,2,0,4,True,True,True,True,False,False,False,False
8.4,45.0,5,4.787234042553191,False,True,False,False,3,7,52,2,229,1,1,1,5,0,31,3,3,4,True,False,False,True,True,False,False,False
3.8,5.1,5,1.0625,False,False,False,False,2,3,89,2,355,3,4,5,0,0,14,0,0,4,False,False,True,True,True,False,False,False
6.0,13.0,4,1.8571428571428572,False,False,False,False,1,7,13,1,106,2,2,3,0,0,24,2,3,0,True,False,False,False,True,False,False,False
5.8,6.6,5,0.9705882352941176,False,False,False,False,2,3,75,2,27,3,4,5,0,0,10,2,2,4,False,False,False,False,True,True,False,False
5.7,34.0,5,5.074626865671641,False,False,False,False,1,7,63,2,228,2,1,6,0,0,19,2,3,4,False,False,False,False,False,False,False,False
5.7,6.9,5,1.0298507462686568,False,False,False,False,1,3,70,2,35,2,4,5,0,0,6,1,0,4,False,False,True,True,False,False,False,False
4.7,5.7,5,1.0,False,False,False,False,1,3,97,2,106,2,4,5,0,0,31,3,2,4,False,False,False,True,True,False,False,False
9.3,5.9,5,0.5728155339805825,False,True,False,False,2,3,16,2,694,3,4,5,5,0,14,1,1,4,True,True,False,True,False,False,False,False
3.6,4.0,5,0.8695652173913044,False,False,False,False,3,7,121,2,437,1,3,5,0,2,17,2,2,4,False,True,False,True,True,False,False,False
